src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.88.77,255.255.255.255,1046,1046,17,2024-03-08 14:24:07,7001285.0,81.12796436654128,1.1426473854442434,1.1426473854442434,0.0,8,0,568,0,71,71,71.0,0.0,0,0,0,0.0,71,71,71.0,0.0,0.0,64,0,8,8,1000183.5714285715,1013389.0,992996.0,5913.594697381447,7001285.0,1013389.0000000001,992996.0,1000183.5714285715,5913.594697381487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,0,0,8,0,568,0
192.168.125.19,255.255.255.255,1046,1046,17,2024-03-08 14:24:07,7000476.0,81.13733980375049,1.1427794338556407,1.1427794338556407,0.0,8,0,568,0,71,71,71.0,0.0,0,0,0,0.0,71,71,71.0,0.0,0.0,64,0,8,8,1000068.0,1012654.0,992827.0,5711.8142476799785,7000476.0,1012654.0,992827.0,1000068.0,5711.814247679983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,0,0,8,0,568,0
192.168.220.172,224.0.0.251,5353,5353,17,2024-03-08 14:24:07,2008649.9999999998,163.29375451173675,1.9913872501431311,1.9913872501431311,0.0,4,0,328,0,82,82,82.0,0.0,0,0,0,0.0,82,82,82.0,0.0,0.0,32,0,8,4,669550.0,1967960.0,20073.0,918114.5426212716,2008650.0,1967960.0,20073.0,669550.0,918114.5426212716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,82.0,0,0,0,0,0,0,1947343.0,20617.0,983980.0,963363.0,0,0,0,0,0,0,82.0,0,0,4,0,328,0
0.0.0.0,255.255.255.255,68,67,17,2024-03-08 14:24:07,81968.0,8344.71989068905,24.399765762248684,24.399765762248684,0.0,2,0,684,0,342,342,342.0,0.0,0,0,0,0.0,342,342,342.0,0.0,0.0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,342.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.0,0,0,2,0,684,0
192.168.246.26,255.255.255.255,67,68,17,2024-03-08 14:24:07,82188.0,8322.382829610162,24.33445271815837,24.33445271815837,0.0,2,0,684,0,342,342,342.0,0.0,0,0,0,0.0,342,342,342.0,0.0,0.0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,342.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.0,0,0,2,0,684,0
192.168.246.85,224.0.0.251,5353,5353,17,2024-03-08 14:24:07,1141208.0,583.5921234341155,7.886380046406965,7.886380046406965,0.0,9,0,666,0,74,74,74.0,0.0,0,0,0,0.0,74,74,74.0,0.0,0.0,72,0,8,9,142651.0,1005256.0,0.0,328309.6296150937,1141208.0,1005255.9999999999,0.0,142651.0,328309.62961509364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,74.0,0,0,999648.0,4313.0,501980.5,497667.5,1004062.0,5507.0,374765.3333333333,447208.3579334755,0,0,0,0,0,0,74.0,0,0,9,0,666,0
192.168.246.85,224.0.0.252,60246,5355,17,2024-03-08 14:24:07,0.0,0,0,0,0,1,0,88,0,88,88,88.0,0.0,0,0,0,0.0,88,88,88.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,0,0,1,0,88,0
192.168.246.85,224.0.0.252,56469,5355,17,2024-03-08 14:24:07,412694.0,329.54198510276376,4.846205663275938,4.846205663275938,0.0,2,0,136,0,68,68,68.0,0.0,0,0,0,0.0,68,68,68.0,0.0,0.0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,0,0,2,0,136,0
192.168.246.85,224.0.0.252,53458,5355,17,2024-03-08 14:24:07,411870.0,330.2012771019982,4.855901133852915,4.855901133852915,0.0,2,0,136,0,68,68,68.0,0.0,0,0,0,0.0,68,68,68.0,0.0,0.0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,0,0,2,0,136,0
52.98.84.114,192.168.220.140,443,63981,6,2024-03-08 14:24:07,915.0,1507103.825136612,4371.584699453552,3278.688524590164,1092.896174863388,3,1,1325,54,1139,93,441.6666666666667,493.0891287474191,54,54,54.0,0.0,1139,54,344.75,458.8367765338781,210531.1875,60,20,20,3,305.0,790.0,0.0,346.72275187340483,790.0,790.0,0.0,395.0,395.0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0.3333333333333333,344.75,16379,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.6666666666667,54.0,0,3,1,1325,54
192.168.218.4,192.168.218.255,55439,51007,17,2024-03-08 14:24:08,4006560.0000000005,92.84772972325385,0.499181342598139,0.499181342598139,0.0,2,0,372,0,186,186,186.0,0.0,0,0,0,0.0,186,186,186.0,0.0,0.0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,186.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.0,0,0,2,0,372,0
192.168.220.75,192.168.220.140,56137,23,6,2024-03-08 14:24:08,48.0,2375000.0,41666.666666666664,20833.333333333332,20833.333333333332,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,1,1,1,60,54
