src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,Label
192.168.5.88,255.255.255.255,1046,1046,17,2024-03-08 14:01:00,24016407.0,73.90780810801549,1.040955043774866,1.040955043774866,0.0,25,0,1775,0,71,71,71.0,0.0,0,0,0.0,0.0,71,71,71.0,0.0,0.0,200,0,8,25,1000683.625,1014152.0,987386.0,6059.2006198047,24016407.0,1014152.0,987386.0,1000683.625,6059.200619804698,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,71.0,0,0,16333.0,4284.0,11818.25,4715.0445583790615,996957.0,5657.0,176834.66666666666,366791.2892902751,0.0,0.0,0.0,0.0,0.0,0,71.0,0.0,0,25,0,1775,0,BENIGN
192.168.12.88,255.255.255.255,1046,1046,17,2024-03-08 14:01:00,24016550.0,73.90736804411958,1.040948845691825,1.040948845691825,0.0,25,0,1775,0,71,71,71.0,0.0,0,0,0.0,0.0,71,71,71.0,0.0,0.0,200,0,8,25,1000689.5833333334,1014245.0,987461.0,6115.2240482031575,24016550.0,1014245.0,987461.0,1000689.5833333334,6115.224048203182,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,71.0,0,0,16609.0,4788.0,10563.8,4948.700087901872,996967.0,5141.0,152415.0,344819.5783611233,0.0,0.0,0.0,0.0,0.0,0,71.0,0.0,0,25,0,1775,0,BENIGN
192.168.50.88,255.255.255.255,1046,1046,17,2024-03-08 14:01:00,24016419.0,73.90777117937525,1.0409545236531723,1.0409545236531723,0.0,25,0,1775,0,71,71,71.0,0.0,0,0,0.0,0.0,71,71,71.0,0.0,0.0,200,0,8,25,1000684.125,1013838.0,987588.0,6012.018097891506,24016419.0,1013838.0,987588.0,1000684.125,6012.018097891516,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,71.0,0,0,15872.0,4280.0,10354.8,4976.137514177035,996913.0,5101.0,152207.42857142858,344878.50951845845,0.0,0.0,0.0,0.0,0.0,0,71.0,0.0,0,25,0,1775,0,BENIGN
192.168.60.88,255.255.255.255,1046,1046,17,2024-03-08 14:01:00,24016450.0,73.90767578055875,1.0409531800078695,1.0409531800078695,0.0,25,0,1775,0,71,71,71.0,0.0,0,0,0.0,0.0,71,71,71.0,0.0,0.0,200,0,8,25,1000685.4166666666,1014334.0,987535.0,6151.365200212786,24016450.0,1014334.0,987535.0,1000685.4166666666,6151.365200212804,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,71.0,0,0,16699.0,4744.0,10580.8,5020.909574967468,996583.0,5047.0,152449.42857142858,344648.39705244,0.0,0.0,0.0,0.0,0.0,0,71.0,0.0,0,25,0,1775,0,BENIGN
192.168.77.77,255.255.255.255,1046,1046,17,2024-03-08 14:01:00,24016507.0,73.90750037047435,1.0409507094433008,1.0409507094433008,0.0,25,0,1775,0,71,71,71.0,0.0,0,0,0.0,0.0,71,71,71.0,0.0,0.0,200,0,8,25,1000687.7916666666,1014163.0,987517.0,5849.66574528812,24016507.0,1014163.0,987517.0,1000687.7916666666,5849.665745288106,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,71.0,0,0,15858.0,4772.0,10588.6,4856.060114949155,996822.0,5113.0,151987.0,344929.9082563214,0.0,0.0,0.0,0.0,0.0,0,71.0,0.0,0,25,0,1775,0,BENIGN
192.168.88.77,255.255.255.255,1046,1046,17,2024-03-08 14:01:00,24016626.0,73.90713416613974,1.040945551635771,1.040945551635771,0.0,25,0,1775,0,71,71,71.0,0.0,0,0,0.0,0.0,71,71,71.0,0.0,0.0,200,0,8,25,1000692.75,1014106.0,987615.0,5837.315666254482,24016626.0,1014106.0,987615.0,1000692.75,5837.315666254472,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,71.0,0,0,15749.0,4742.0,10544.2,4766.482367532686,996900.0,5160.0,151928.42857142858,344986.1163938784,0.0,0.0,0.0,0.0,0.0,0,71.0,0.0,0,25,0,1775,0,BENIGN
192.168.125.19,255.255.255.255,1046,1046,17,2024-03-08 14:01:00,24016849.0,73.90644792745293,1.0409358863021538,1.0409358863021538,0.0,25,0,1775,0,71,71,71.0,0.0,0,0,0.0,0.0,71,71,71.0,0.0,0.0,200,0,8,25,1000702.0416666666,1014158.0,987842.0,5808.135454394742,24016849.0,1014158.0,987842.0,1000702.0416666666,5808.135454394744,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,71.0,0,0,15878.0,4766.0,10515.2,4794.517093514215,996936.0,5291.0,151934.57142857142,344996.9464121001,0.0,0.0,0.0,0.0,0.0,0,71.0,0.0,0,25,0,1775,0,BENIGN
192.168.246.66,224.0.0.251,5353,5353,17,2024-03-08 14:01:00,0.0,0.0,0.0,0.0,0.0,1,0,81,0,81,81,81.0,0.0,0,0,0.0,0.0,81,81,81.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,81.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,81.0,0.0,0,1,0,81,0,BENIGN
172.16.10.150,172.16.255.255,137,137,17,2024-03-08 14:01:00,757635.0,242.86100826915336,2.6397935681429714,2.6397935681429714,0.0,2,0,184,0,92,92,92.0,0.0,0,0,0.0,0.0,92,92,92.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,92.0,0.0,0,2,0,184,0,BENIGN
10.10.93.237,239.255.255.250,49773,1900,17,2024-03-08 14:01:00,0.0,0.0,0.0,0.0,0.0,1,0,217,0,217,217,217.0,0.0,0,0,0.0,0.0,217,217,217.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,217.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,217.0,0.0,0,1,0,217,0,BENIGN
192.168.1.132,239.255.255.250,59032,1900,17,2024-03-08 14:01:00,24055217.0,36.37464588242958,0.207855119328169,0.207855119328169,0.0,5,0,875,0,175,175,175.0,0.0,0,0,0.0,0.0,175,175,175.0,0.0,0.0,40,0,8,5,6013804.25,15032577.0,3000991.0,5206992.42290237,24055217.0,15032577.0,3000991.0,6013804.25,5206992.42290237,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,175.0,0,0,0.0,0.0,0.0,0.0,12021665.0,9746.0,5014107.666666667,5104321.317919705,0.0,0.0,0.0,0.0,0.0,0,175.0,0.0,0,5,0,875,0,BENIGN
192.168.246.84,192.168.246.255,56972,51007,17,2024-03-08 14:01:00,21038109.0,61.887691522085,0.3327295243122849,0.3327295243122849,0.0,7,0,1302,0,186,186,186.0,0.0,0,0,0.0,0.0,186,186,186.0,0.0,0.0,56,0,8,7,3506351.5,3510753.0,3499607.0,4192.864484255761,21038109.0,3510753.0,3499607.0,3506351.5,4192.864484255761,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,186.0,0,0,0.0,0.0,0.0,0.0,3501787.0,6614.0,1173182.3333333333,1646573.1899862683,0.0,0.0,0.0,0.0,0.0,0,186.0,0.0,0,7,0,1302,0,BENIGN
192.168.0.77,192.168.0.255,58741,50007,17,2024-03-08 14:01:00,24045557.0,49.48939215672983,0.2911140715101755,0.2911140715101755,0.0,7,0,1190,0,170,170,170.0,0.0,0,0,0.0,0.0,170,170,170.0,0.0,0.0,56,0,8,7,4007592.8333333335,4010400.0,4004765.0,1899.6822029545424,24045557.0,4010400.0,4004765.0,4007592.8333333335,1899.6822029545365,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,170.0,0,0,0.0,0.0,0.0,0.0,4004765.0,5635.0,2005200.0,1999565.0,0.0,0.0,0.0,0.0,0.0,0,170.0,0.0,0,7,0,1190,0,BENIGN
10.10.93.237,239.255.255.250,49776,1900,17,2024-03-08 14:01:00,0.0,0.0,0.0,0.0,0.0,1,0,216,0,216,216,216.0,0.0,0,0,0.0,0.0,216,216,216.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,216.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,216.0,0.0,0,1,0,216,0,BENIGN
192.168.220.207,192.168.220.255,137,137,17,2024-03-08 14:01:00,0.0,0.0,0.0,0.0,0.0,2,0,220,0,110,110,110.0,0.0,0,0,0.0,0.0,110,110,110.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,110.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,110.0,0.0,0,2,0,220,0,BENIGN
192.168.246.22,192.168.246.255,138,138,17,2024-03-08 14:01:00,10980090.0,124.58914271194496,0.5464436083857236,0.5464436083857236,0.0,6,0,1368,0,228,228,228.0,0.0,0,0,0.0,0.0,228,228,228.0,0.0,0.0,48,0,8,6,2196018.0,2917438.0,1684813.0,463337.061575264,10980090.0,2917438.0,1684813.0,2196018.0,463337.061575264,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,228.0,0,0,0.0,0.0,0.0,0.0,2500999.0,363048.0,1220513.6666666667,922647.5847221168,0.0,0.0,0.0,0.0,0.0,0,228.0,0.0,0,6,0,1368,0,BENIGN
192.168.220.5,192.168.220.140,53655,7680,6,2024-03-08 14:01:01,49535.0,2301.403048349652,40.37549207630968,20.18774603815484,20.18774603815484,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,2,0,0,1.0,57.0,512,8194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.0,54.0,0,1,1,60,54,BENIGN
192.168.248.234,239.255.255.250,54450,1900,17,2024-03-08 14:01:01,3031182.0,286.35693930618487,1.3196172318257366,1.3196172318257366,0.0,4,0,868,0,217,217,217.0,0.0,0,0,0.0,0.0,217,217,217.0,0.0,0.0,32,0,8,4,1010394.0,1013561.0,1005604.0,3445.1955919318525,3031182.0,1013561.0,1005604.0,1010394.0,3445.1955919318166,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,217.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,217.0,0.0,0,4,0,868,0,BENIGN
192.168.246.66,192.168.246.255,56050,8082,17,2024-03-08 14:01:01,0.0,0.0,0.0,0.0,0.0,1,0,118,0,118,118,118.0,0.0,0,0,0.0,0.0,118,118,118.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,118.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,118.0,0.0,0,1,0,118,0,BENIGN
192.168.20.229,239.255.255.250,59674,3702,17,2024-03-08 14:01:01,2009266.0,690.7995257969825,0.995388365701704,0.995388365701704,0.0,2,0,1388,0,694,694,694.0,0.0,0,0,0.0,0.0,694,694,694.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,694.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,694.0,0.0,0,2,0,1388,0,BENIGN
192.168.248.244,239.255.255.250,59674,3702,17,2024-03-08 14:01:01,2009839.0,690.6025806047152,0.9951045830039122,0.9951045830039122,0.0,2,0,1388,0,694,694,694.0,0.0,0,0,0.0,0.0,694,694,694.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,694.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,694.0,0.0,0,2,0,1388,0,BENIGN
192.168.220.5,192.168.220.140,53639,7680,6,2024-03-08 14:01:01,49820.0,2288.237655560016,40.14452027298274,20.07226013649137,20.07226013649137,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,2,0,0,1.0,57.0,511,8193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.0,54.0,0,1,1,60,54,BENIGN
192.168.218.4,192.168.218.255,55439,51007,17,2024-03-08 14:01:01,20040003.0,55.688614417872095,0.2994011527842586,0.2994011527842586,0.0,6,0,1116,0,186,186,186.0,0.0,0,0,0.0,0.0,186,186,186.0,0.0,0.0,48,0,8,6,4008000.6,4008710.0,4006633.0,752.4989302317978,20040003.0,4008710.0,4006633.0,4008000.6,752.4989302317126,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,186.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,186.0,0.0,0,6,0,1116,0,BENIGN
192.168.246.238,255.255.255.255,48400,1947,17,2024-03-08 14:01:01,0.0,0.0,0.0,0.0,0.0,1,0,82,0,82,82,82.0,0.0,0,0,0.0,0.0,82,82,82.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,82.0,0.0,0,1,0,82,0,BENIGN
192.168.248.253,224.0.0.251,5353,5353,17,2024-03-08 14:01:01,0.0,0.0,0.0,0.0,0.0,1,0,269,0,269,269,269.0,0.0,0,0,0.0,0.0,269,269,269.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,269.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,269.0,0.0,0,1,0,269,0,BENIGN
192.168.218.203,224.0.0.251,5353,5353,17,2024-03-08 14:01:01,12849775.0,80.77962454595509,0.4669342459303762,0.4669342459303762,0.0,6,0,1038,0,427,103,173.0,115.6027681329474,0,0,0.0,0.0,427,103,173.0,115.6027681329474,13364.0,48,0,8,6,2569955.0,5176772.0,937536.0,1565752.9188305542,12849775.0,5176772.0,937536.0,2569955.0,1565752.9188305542,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,173.0,0,0,0.0,0.0,0.0,0.0,4216520.0,22716.0,1793797.0,1801352.919621111,0.0,0.0,0.0,0.0,0.0,0,173.0,0.0,0,6,0,1038,0,BENIGN
192.168.220.55,224.0.0.251,5353,5353,17,2024-03-08 14:01:02,17970863.0,45.62941690668945,0.5564563037401152,0.5564563037401152,0.0,10,0,820,0,114,69,82.0,11.823705003085962,0,0,0.0,0.0,114,69,82.0,11.823705003085962,139.8,80,0,8,10,1996762.5555555555,7535441.0,10489.0,2964650.8123498983,17970863.0,7535441.0,10489.0,1996762.5555555555,2964650.8123498983,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,82.0,0,0,7524555.0,968792.0,5230038.666666667,3016126.4651958626,7432984.0,11282.0,3534195.2,3184365.8665130422,0.0,0.0,0.0,0.0,0.0,0,82.0,0.0,0,10,0,820,0,BENIGN
192.168.220.55,224.0.0.252,64487,5355,17,2024-03-08 14:01:02,0.0,0.0,0.0,0.0,0.0,1,0,63,0,63,63,63.0,0.0,0,0,0.0,0.0,63,63,63.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,63.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63.0,0.0,0,1,0,63,0,BENIGN
192.168.0.77,192.168.0.255,55439,51007,17,2024-03-08 14:01:02,20039982.0,55.688672774256986,0.2994014665282634,0.2994014665282634,0.0,6,0,1116,0,186,186,186.0,0.0,0,0,0.0,0.0,186,186,186.0,0.0,0.0,48,0,8,6,4007996.4,4008256.0,4007557.0,234.41979438605435,20039982.0,4008256.000000001,4007557.000000001,4007996.4,234.41979438598796,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,186.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,186.0,0.0,0,6,0,1116,0,BENIGN
