src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.220.75,192.168.220.140,53491,1723,6,2024-03-13 08:44:03,152.0,750000.0,13157.894736842105,6578.9473684210525,6578.9473684210525,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
192.168.220.75,192.168.220.140,53491,135,6,2024-03-13 08:44:03,160.0,712499.9999999999,12499.999999999998,6249.999999999999,6249.999999999999,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
169.254.178.22,255.255.255.255,1046,1046,17,2024-03-13 08:44:04,8998469.0,81.12491135992134,1.1113001556153608,1.1113001556153608,0.0,10,0,730,0,73,73,73.0,0.0,0,0,0,0.0,73,73,73.0,0.0,0.0,80,0,8,10,999829.8888888889,1003047.0,996875.0,1900.0755800432107,8998469.0,1003047.0,996875.0,999829.8888888889,1900.0755800431978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,0,0,10,0,730,0
192.168.246.78,255.255.255.255,1046,1046,17,2024-03-13 08:44:04,8998469.0,81.12491135992134,1.1113001556153608,1.1113001556153608,0.0,10,0,730,0,73,73,73.0,0.0,0,0,0,0.0,73,73,73.0,0.0,0.0,80,0,8,10,999829.8888888889,1003047.0,996875.0,1900.0755800432107,8998469.0,1003047.0,996875.0,999829.8888888889,1900.0755800431978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,0,0,10,0,730,0
13.230.69.152,192.168.220.140,443,63437,6,2024-03-13 08:44:04,84.0,1357142.8571428573,23809.52380952381,11904.761904761905,11904.761904761905,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.0,57.0,12,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
192.168.1.229,239.255.255.250,49372,1900,17,2024-03-13 08:44:04,6004787.0,89.4286508414037,0.499601401348624,0.499601401348624,0.0,3,0,537,0,179,179,179.0,0.0,0,0,0,0.0,179,179,179.0,0.0,0.0,24,0,8,3,3002393.5,3004225.0,3000562.0,1831.5,6004787.0,3004225.0,3000562.0,3002393.5,1831.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,179.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.0,0,0,3,0,537,0
192.168.248.244,239.255.255.250,49375,1900,17,2024-03-13 08:44:04,6004401.0,89.43439986769705,0.49963351881395,0.49963351881395,0.0,3,0,537,0,179,179,179.0,0.0,0,0,0,0.0,179,179,179.0,0.0,0.0,24,0,8,3,3002200.5,3004966.0,2999435.0,2765.5,6004401.0,3004966.0,2999435.0,3002200.5,2765.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,179.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.0,0,0,3,0,537,0
192.168.220.140,239.255.255.250,51769,1900,17,2024-03-13 08:44:04,1015486.0000000001,427.38156902212336,1.9695003180743011,1.9695003180743011,0.0,2,0,434,0,217,217,217.0,0.0,0,0,0,0.0,217,217,217.0,0.0,0.0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,217.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.0,0,0,2,0,434,0
192.168.220.133,192.168.220.140,33853,51769,17,2024-03-13 08:44:04,0.0,0,0,0,0,1,0,379,0,379,379,379.0,0.0,0,0,0,0.0,379,379,379.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,379.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.0,0,0,1,0,379,0
192.168.220.132,224.0.0.251,5353,5353,17,2024-03-13 08:44:04,7769962.0,192.53633415452998,0.9009053068728007,0.9009053068728007,0.0,7,0,1496,0,275,132,213.71428571428572,70.76664728067128,0,0,0,0.0,275,132,213.71428571428572,70.76664728067128,5007.918367346939,56,0,8,7,1294993.6666666667,4008173.0,236698.0,1368628.838333299,7769962.0,4008173.0,236698.0,1294993.6666666667,1368628.838333299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,213.71428571428572,0,0,0,0,0,0,2003369.0,251650.0,1005781.25,635464.1179234178,0,0,0,0,0,0,213.71428571428572,0,0,7,0,1496,0
