src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,Label
192.168.246.26,255.255.255.255,67,68,17,2024-03-13 08:41:44,10327292.0,198.69681229116017,0.5809848312607022,0.5809848312607022,0.0,6,0,2052,0,342,342,342.0,0.0,0,0,0.0,0.0,342,342,342.0,0.0,0.0,48,0,8,6,2065458.4,7688656.0,90439.0,2943129.5878188303,10327292.0,7688656.0,90439.0,2065458.4,2943129.5878188303,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,342.0,0,0,0.0,0.0,0.0,0.0,7598217.0,90439.0,3844328.0,3753889.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,0.0,0,6,0,2052,0,BENIGN
192.168.246.46,192.168.246.255,137,137,17,2024-03-13 08:41:44,781285.0,235.5094491766769,2.559885317137792,2.559885317137792,0.0,2,0,184,0,92,92,92.0,0.0,0,0,0.0,0.0,92,92,92.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0,2,0,184,0,BENIGN
192.168.246.85,224.0.0.252,59588,5355,17,2024-03-13 08:41:44,0.0,0.0,0.0,0.0,0.0,1,0,68,0,68,68,68.0,0.0,0,0,0.0,0.0,68,68,68.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,68.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0,1,0,68,0,BENIGN
192.168.246.85,224.0.0.252,49322,5355,17,2024-03-13 08:41:44,0.0,0.0,0.0,0.0,0.0,1,0,68,0,68,68,68.0,0.0,0,0,0.0,0.0,68,68,68.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,68.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0,1,0,68,0,BENIGN
192.168.220.75,192.168.220.140,33901,80,6,2024-03-13 08:41:44,26.0,4384615.384615385,76923.07692307692,38461.53846153846,38461.53846153846,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1.0,57.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,1,1,60,54,Portscan(IPprotocol)
192.168.248.83,192.168.248.255,137,137,17,2024-03-13 08:41:44,0.0,0.0,0.0,0.0,0.0,1,0,92,0,92,92,92.0,0.0,0,0,0.0,0.0,92,92,92.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0,1,0,92,0,BENIGN
192.168.220.75,192.168.220.140,33902,80,6,2024-03-13 08:41:45,137.0,832116.7883211679,14598.540145985402,7299.270072992701,7299.270072992701,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1.0,57.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,1,1,60,54,Portscan(IPprotocol)
192.168.246.85,224.0.0.252,57690,5355,17,2024-03-13 08:41:45,0.0,0.0,0.0,0.0,0.0,1,0,68,0,68,68,68.0,0.0,0,0,0.0,0.0,68,68,68.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,68.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0,1,0,68,0,BENIGN
192.168.220.140,52.98.77.114,57570,443,6,2024-03-13 08:41:46,2778593.0,2166.5641567512766,6.118204429364071,3.2390494037809785,2.879155025583092,9,8,4666,1354,1514,54,518.4444444444445,636.884275396177,679,60,169.25,199.01617396583623,1514,54,354.11764705882354,513.574083361248,263758.3391003461,180,160,20,6,173662.0625,2542684.0,0.0,612124.0838088375,2778593.0,2619969.0,0.0,347324.125,859598.1418953041,2713189.0,2542684.0,0.0,387598.4285714286,880906.3510569842,4,5,0,0,0,0,0,9,17,0,0,0.8888888888888888,354.11764705882354,1022,16380,0.0,0.0,0.0,0.0,2506307.0,24462.0,523990.6,991164.6664143348,4110.0,4.0,0.0,0.0,120882352.94117647,0.0,518.4444444444445,169.25,0,9,8,4666,1354,BENIGN
192.168.220.144,239.255.255.250,56006,1900,17,2024-03-13 08:41:46,3017426.0,287.6623983487913,1.3256331721142458,1.3256331721142458,0.0,4,0,868,0,217,217,217.0,0.0,0,0,0.0,0.0,217,217,217.0,0.0,0.0,32,0,8,4,1005808.6666666666,1009069.0,1001527.0,3162.5709302541954,3017426.0,1009069.0,1001527.0,1005808.6666666666,3162.570930254183,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,217.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0,4,0,868,0,BENIGN
