src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.220.133,192.168.220.140,37379,52151,17,2024-03-13 08:44:51,0.0,0,0,0,0,1,0,379,0,379,379,379.0,0.0,0,0,0,0.0,379,379,379.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,379.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.0,0,0,1,0,379,0
192.168.56.111,239.255.255.250,59466,1900,17,2024-03-13 08:44:51,1002968.0000000001,432.7156998029847,1.9940815659123718,1.9940815659123718,0.0,2,0,434,0,217,217,217.0,0.0,0,0,0,0.0,217,217,217.0,0.0,0.0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,217.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.0,0,0,2,0,434,0
192.168.220.133,192.168.220.140,33075,52151,17,2024-03-13 08:44:52,0.0,0,0,0,0,1,0,379,0,379,379,379.0,0.0,0,0,0,0.0,379,379,379.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,379.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.0,0,0,1,0,379,0
192.168.30.183,239.255.255.250,49841,1900,17,2024-03-13 08:44:52,2010733.9999999998,323.76236737430213,1.4919924763792727,1.4919924763792727,0.0,3,0,651,0,217,217,217.0,0.0,0,0,0,0.0,217,217,217.0,0.0,0.0,24,0,8,3,1005367.0,1009506.0,1001228.0,4139.0,2010734.0,1009506.0,1001228.0,1005367.0,4139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,217.0,0,0,0,0,0,0,1001228.0,8278.0,504753.0,496475.0,0,0,0,0,0,0,217.0,0,0,3,0,651,0
192.168.220.55,239.255.255.250,49844,1900,17,2024-03-13 08:44:52,3016778.0,287.72418785870224,1.3259179163995494,1.3259179163995494,0.0,4,0,868,0,217,217,217.0,0.0,0,0,0,0.0,217,217,217.0,0.0,0.0,32,0,8,4,1005592.6666666666,1011692.0,1001441.0,4405.739009771484,3016778.0,1011692.0,1001441.0,1005592.6666666666,4405.7390097715015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,217.0,0,0,0,0,0,0,1001441.0,10251.0,505846.0,495595.0,0,0,0,0,0,0,217.0,0,0,4,0,868,0
192.168.218.82,192.168.218.255,137,137,17,2024-03-13 08:44:53,1519132.0,181.6826977510842,1.974811932077002,1.974811932077002,0.0,3,0,276,0,92,92,92.0,0.0,0,0,0,0.0,92,92,92.0,0.0,0.0,24,0,8,3,759566.0,760805.0,758327.0,1239.0,1519132.0,760805.0,758327.0,759566.0,1239.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,0,0,3,0,276,0
192.168.220.133,192.168.220.140,51188,52151,17,2024-03-13 08:44:53,0.0,0,0,0,0,1,0,379,0,379,379,379.0,0.0,0,0,0,0.0,379,379,379.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,379.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.0,0,0,1,0,379,0
192.168.220.75,192.168.220.140,44986,995,6,2024-03-13 08:44:53,160.0,712499.9999999999,12499.999999999998,6249.999999999999,6249.999999999999,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
192.168.220.75,192.168.220.140,44986,135,6,2024-03-13 08:44:53,212.0,537735.8490566037,9433.962264150943,4716.981132075472,4716.981132075472,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
192.168.220.75,192.168.220.140,44986,8888,6,2024-03-13 08:44:53,229.0,497816.59388646286,8733.624454148472,4366.812227074236,4366.812227074236,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
192.168.220.75,192.168.220.140,44986,3389,6,2024-03-13 08:44:53,245.0,465306.1224489796,8163.265306122449,4081.6326530612246,4081.6326530612246,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
192.168.220.75,192.168.220.140,44986,8080,6,2024-03-13 08:44:53,259.0,440154.4401544401,7722.007722007722,3861.003861003861,3861.003861003861,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
192.168.220.75,192.168.220.140,44986,23,6,2024-03-13 08:44:53,273.0,417582.41758241755,7326.007326007325,3663.0036630036625,3663.0036630036625,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
192.168.220.75,192.168.220.140,44986,445,6,2024-03-13 08:44:53,288.0,395833.3333333333,6944.444444444444,3472.222222222222,3472.222222222222,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
192.168.220.75,192.168.220.140,44986,554,6,2024-03-13 08:44:53,303.0,376237.62376237626,6600.660066006601,3300.3300330033003,3300.3300330033003,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
192.168.220.75,192.168.220.140,44986,25,6,2024-03-13 08:44:53,318.0,358490.5660377359,6289.30817610063,3144.654088050315,3144.654088050315,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
192.168.220.75,192.168.220.140,44986,113,6,2024-03-13 08:44:53,334.0,341317.36526946106,5988.023952095808,2994.011976047904,2994.011976047904,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
0.0.0.0,255.255.255.255,68,67,17,2024-03-13 08:44:53,3015793.0,453.61203504351926,1.326350979659413,1.326350979659413,0.0,4,0,1368,0,342,342,342.0,0.0,0,0,0,0.0,342,342,342.0,0.0,0.0,32,0,8,4,1005264.3333333334,2774892.0,100765.0,1251418.9487362823,3015793.0,2774892.0,100765.0,1005264.3333333334,1251418.9487362823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,342.0,0,0,0,0,0,0,2634756.0,140136.0,1387446.0,1247310.0,0,0,0,0,0,0,342.0,0,0,4,0,1368,0
