src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.220.75,192.168.220.140,54659,1059,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54659,64481,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54659,18683,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54659,39888,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54659,1039,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54659,32345,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54659,49968,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54659,17146,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.1.132,239.255.255.250,59032,1900,17,2024-03-08 14:05:24,6052907.0,86.735183606819,0.4956296206103943,0.4956296206103943,0.0,3,0,525,0,175,175,175.0,0.0,0,0,0,0.0,175,175,175.0,0.0,0.0,24,0,8,3,3026453.5,3041843.0,3011064.0,15389.5,6052907.0,3041843.0,3011064.0,3026453.5,15389.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,175.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.0,0,0,3,0,525,0
192.168.220.75,192.168.220.140,54660,18666,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54660,515,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54660,40441,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54660,34555,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54659,18980,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54659,17184,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54659,36108,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54659,20359,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54659,37843,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54659,1013,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54659,48189,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54659,2362,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54659,22341,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54660,17146,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54660,32345,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54660,49968,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54660,1039,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54660,39888,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54660,18683,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54660,64481,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54660,1059,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.140,192.168.246.26,57461,53,17,2024-03-08 14:05:24,6980.0,46561.60458452722,286.5329512893983,143.26647564469914,143.26647564469914,1,1,83,242,83,83,83.0,0.0,242,242,242.0,0.0,242,83,162.5,79.5,6320.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,162.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,242.0,0,1,1,83,242
192.168.220.140,124.155.222.99,52818,80,6,2024-03-08 14:05:24,88596.0,18939.90699354373,112.87191295318074,56.43595647659037,56.43595647659037,5,5,850,828,340,54,170.0,137.24722219411217,322,60,165.6,126.90405824874159,340,54,167.8,132.1951587615825,17475.56,100,100,20,2,9844.0,47989.0,167.0,14622.086801973392,88596.0,56994.0,397.0,22149.0,22423.214343621657,36084.0,27202.0,1245.0,9021.0,10672.323669192197,2,2,0,0,0,2,0,4,9,0,0,1.0,167.8,64240,501,18197.0,1533.0,9865.0,8332.0,46744.0,17909.0,32326.5,14417.5,0,0,0,0,0,0,170.0,165.6,0,5,5,850,828
192.168.220.75,192.168.220.140,54660,1013,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54660,37843,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54660,20359,17,2024-03-08 14:05:24,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.246.132,224.0.0.252,55655,5355,17,2024-03-08 14:05:24,105955.0,1208.0600254825163,18.875937898164317,18.875937898164317,0.0,2,0,128,0,64,64,64.0,0.0,0,0,0,0.0,64,64,64.0,0.0,0.0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,0,0,2,0,128,0
192.168.246.132,224.0.0.252,56388,5355,17,2024-03-08 14:05:24,100445.0,1274.3292349046742,19.911394295385534,19.911394295385534,0.0,2,0,128,0,64,64,64.0,0.0,0,0,0,0.0,64,64,64.0,0.0,0.0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,0,0,2,0,128,0
192.168.246.132,224.0.0.252,52095,5355,17,2024-03-08 14:05:24,96481.0,1368.1450233724775,20.729470051098144,20.729470051098144,0.0,2,0,132,0,66,66,66.0,0.0,0,0,0,0.0,66,66,66.0,0.0,0.0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,0,2,0,132,0
192.168.0.77,192.168.0.255,58741,50007,17,2024-03-08 14:05:24,4009820.9999999995,84.79181489647543,0.4987753817439732,0.4987753817439732,0.0,2,0,340,0,170,170,170.0,0.0,0,0,0,0.0,170,170,170.0,0.0,0.0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.0,0,0,2,0,340,0
192.168.218.193,224.0.0.251,5353,5353,17,2024-03-08 14:05:25,0.0,0,0,0,0,1,0,119,0,119,119,119.0,0.0,0,0,0,0.0,119,119,119.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.0,0,0,1,0,119,0
192.168.220.68,192.168.220.255,137,137,17,2024-03-08 14:05:25,3778557.0,146.08751436064085,1.5879077647895743,1.5879077647895743,0.0,6,0,552,0,92,92,92.0,0.0,0,0,0,0.0,92,92,92.0,0.0,0.0,48,0,8,6,755711.4,766601.0,746596.0,6411.005899232974,3778557.0,766601.0,746596.0,755711.4,6411.005899232974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0,0,0,0,746596.0,7200.0,254963.66666666666,347640.19343792164,0,0,0,0,0,0,92.0,0,0,6,0,552,0
192.168.220.131,192.168.220.255,138,138,17,2024-03-08 14:05:25,0.0,0,0,0,0,1,0,261,0,261,261,261.0,0.0,0,0,0,0.0,261,261,261.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,261.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.0,0,0,1,0,261,0
192.168.220.131,192.168.220.255,137,137,17,2024-03-08 14:05:25,0.0,0,0,0,0,1,0,92,0,92,92,92.0,0.0,0,0,0,0.0,92,92,92.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,0,0,1,0,92,0
192.168.20.17,192.168.20.255,138,138,17,2024-03-08 14:05:25,0.0,0,0,0,0,1,0,261,0,261,261,261.0,0.0,0,0,0,0.0,261,261,261.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,261.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.0,0,0,1,0,261,0
192.168.20.17,192.168.20.255,137,137,17,2024-03-08 14:05:25,2240594.0,164.24216078414918,1.7852408780885782,1.7852408780885782,0.0,4,0,368,0,92,92,92.0,0.0,0,0,0,0.0,92,92,92.0,0.0,0.0,32,0,8,4,746864.6666666666,779613.0,699122.0,34528.469358229915,2240594.0,779613.0,699122.0,746864.6666666666,34528.469358229915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0,0,0,0,699122.0,17754.0,259871.0,311139.78458028584,0,0,0,0,0,0,92.0,0,0,4,0,368,0
192.168.218.36,239.255.255.250,64389,1900,17,2024-03-08 14:05:25,3016398.0,287.7604347967344,1.3260849529803427,1.3260849529803427,0.0,4,0,868,0,217,217,217.0,0.0,0,0,0,0.0,217,217,217.0,0.0,0.0,32,0,8,4,1005466.0,1010508.0,1002149.0,3623.988502557185,3016398.0,1010508.0,1002149.0,1005466.0,3623.988502557185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,217.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.0,0,0,4,0,868,0
192.168.220.75,192.168.220.140,54661,20359,17,2024-03-08 14:05:25,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54661,1013,17,2024-03-08 14:05:25,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54661,37843,17,2024-03-08 14:05:25,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54661,1059,17,2024-03-08 14:05:25,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54661,64481,17,2024-03-08 14:05:25,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54661,18683,17,2024-03-08 14:05:25,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54661,39888,17,2024-03-08 14:05:25,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54661,1039,17,2024-03-08 14:05:25,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54661,32345,17,2024-03-08 14:05:25,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54661,49968,17,2024-03-08 14:05:25,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54661,17146,17,2024-03-08 14:05:25,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54660,22341,17,2024-03-08 14:05:25,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54660,2362,17,2024-03-08 14:05:25,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
192.168.220.75,192.168.220.140,54660,48189,17,2024-03-08 14:05:25,0.0,0,0,0,0,1,0,60,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,60,0
